"weight" "state" "age" "gender" "vote" "unit"
3255.7559 12 2 2 2 0
3888.5193 12 NA 1 NA 0
3937.3661 12 NA 2 NA 0
3475.9384 12 3 1 2 0
3453.7126 12 2 2 2 0
3488.6525 12 2 1 2 0
3451.783 12 2 2 1 0
3487.1814 12 2 2 1 0
6354.9148 12 1 1 1 0
5168.8592 12 0 2 1 0
4292.0592 12 1 1 1 0
3648.9049 12 0 2 2 0
3547.3944 12 2 1 2 0
3674.1612 12 2 2 2 0
3973.9818 12 1 2 1 0
3773.2567 12 1 1 1 0
3384.1197 12 3 1 2 0
3403.6066 12 3 2 2 0
3478.1532 12 2 2 2 0
3292.8281 12 0 1 1 0
3629.0325 12 1 2 NA 0
3765.2958 12 1 1 NA 0
3602.8372 12 2 1 NA 0
3183.1516 12 2 2 1 0
3389.1835 12 1 2 1 0
3380.9737 12 3 2 2 0
3803.9653 12 2 2 NA 0
4138.7162 12 2 1 NA 0
3681.3287 12 1 1 2 0
3227.2927 12 NA 1 NA 0
3114.9678 12 NA 2 NA 0
3110.236 12 1 2 2 0
3783.9547 12 1 1 2 0
4827.9647 12 0 2 2 0
3679.0282 12 1 2 2 0
4453.7467 12 0 1 2 0
4302.7926 12 1 1 2 0
3989.7083 12 1 2 2 0
3308.6528 12 NA 1 NA 0
3545.572 12 2 2 2 0
3482.5115 12 2 1 2 0
3783.9547 12 1 1 2 0
3295.0793 12 2 2 2 0
3520.8775 12 1 2 1 0
3444.6198 12 2 2 1 0
2770.3846 12 3 2 2 0
3803.314 12 2 1 1 0
3824.3035 12 2 1 2 0
3163.6757 12 1 2 1 0
3318.5943 12 1 1 2 0
4173.0975 12 1 2 2 0
2975.1636 12 1 2 NA 0
3312.0712 12 1 1 NA 0
3507.3395 12 2 1 2 0
3508.4147 12 2 2 2 0
4453.7467 12 0 1 1 0
8861.1708 12 1 1 2 0
6999.5393 12 1 2 2 0
3308.6528 12 3 1 NA 0
3327.7052 12 3 2 NA 0
3090.7011 12 3 2 NA 0
3288.5691 12 2 1 2 0
3447.4164 12 2 2 2 0
3174.8304 12 1 2 2 0
3305.3081 12 3 1 1 0
3453.9131 12 2 1 1 0
3709.3777 12 1 1 1 0
3044.8142 12 2 2 NA 0
3495.0238 12 2 1 2 0
4443.8436 12 1 2 2 0
2886.7685 12 1 1 2 0
3236.7126 12 2 2 2 0
3549.0166 12 2 1 1 0
3556.8152 12 0 2 NA 0
4186.5885 12 1 2 NA 0
3318.5943 12 1 1 NA 0
3376.6703 12 0 1 NA 0
3604.4229 12 0 2 1 0
3373.9251 12 3 1 2 0
3568.9077 12 2 2 2 0
4357.0303 12 0 1 2 0
3255.7559 12 2 2 NA 0
2975.6685 12 1 1 NA 0
3487.1814 12 2 2 1 0
4956.3793 12 0 1 2 0
3223.5581 12 2 2 NA 0
3226.3908 12 2 1 NA 0
3391.0213 12 1 2 NA 0
3489.852 12 2 1 2 0
3423.2428 12 1 2 2 0
3820.3018 12 3 2 2 0
3608.479 12 3 2 NA 0
3398.424 12 3 1 NA 0
5530.9314 12 1 1 1 0
4139.8491 12 1 2 1 0
3475.4223 12 2 1 2 0
3404.8505 12 2 1 2 0
3303.1869 12 1 1 1 0
4559.1258 12 0 1 1 0
3376.0432 12 0 2 2 0
3409.6998 12 3 2 1 0
4100.0579 12 1 2 2 0
3512.0701 12 2 1 1 0
3504.6111 12 1 1 2 0
3504.6111 12 1 1 2 0
3368.2681 12 2 1 2 0
3557.4861 12 2 2 1 0
3497.1605 12 1 1 2 0
3382.6145 12 2 2 2 0
4554.6049 12 1 2 2 0
4400.9347 12 1 1 2 0
3419.5896 12 0 1 1 0
3183.1915 12 1 2 2 0
3446.4676 12 3 2 2 0
3422.1662 12 3 1 1 0
3073.1295 12 2 2 1 0
3378.5291 12 1 1 1 0
2909.3103 12 NA 1 NA 0
3862.6113 12 NA 2 NA 0
3765.2958 12 1 1 1 0
3255.7966 12 1 2 2 0
3504.6111 12 1 1 2 0
3459.7683 12 2 2 2 0
3384.1197 12 3 1 2 0
3256.5287 12 1 2 2 0
3464.6901 12 2 1 2 0
3255.7559 12 2 2 2 0
4186.5885 12 1 2 NA 0
3318.5943 12 1 1 NA 0
3146.745 12 2 1 2 0
3238.0942 12 2 2 2 0
3625.6324 12 2 2 2 0
3567.7757 12 1 2 2 0
5314.5629 12 1 1 1 0
3256.5287 12 1 2 2 0
3571.324 12 2 1 2 0
3232.6941 12 2 2 2 0
3446.4676 12 3 2 2 0
7665.055 12 2 1 1 0
3679.0282 12 1 2 1 0
5838.4166 12 0 2 1 0
8323.449 12 1 1 1 0
3311.1298 12 3 2 2 0
3070.2409 12 3 1 2 0
3735.415 12 3 2 2 0
3043.0239 12 1 2 2 0
3775.242 12 0 1 1 0
3112.8679 12 1 2 1 0
3143.3326 12 2 1 2 0
3209.2109 12 3 1 2 0
3324.2873 12 3 2 1 0
3461.0141 12 2 1 2 0
3630.4351 12 1 2 2 0
3327.7052 12 3 2 1 0
3422.1662 12 3 1 2 0
3446.4676 12 3 2 2 0
4612.3404 12 0 2 1 0
3973.9818 12 1 2 1 0
3161.7078 12 2 1 2 0
3185.6237 12 2 2 2 0
3183.1516 12 2 2 2 0
3504.6111 12 1 1 NA 0
3255.7966 12 1 2 NA 0
3143.5476 12 2 2 2 0
3296.4806 12 2 2 2 0
3101.8151 12 2 1 2 0
4373.3281 12 0 1 2 0
4373.3281 12 0 1 1 0
4094.2629 12 3 2 2 0
3351.8503 12 2 2 2 0
3404.8505 12 2 1 1 0
3311.1298 12 3 2 1 0
3193.8735 12 2 1 NA 0
3708.6882 12 0 1 NA 0
3708.6882 12 0 1 NA 0
3256.3948 12 2 1 2 0
4792.6489 12 1 2 2 0
3788.0009 12 0 1 1 0
3958.8203 12 1 2 2 0
3112.6084 12 3 1 2 0
3566.7202 12 2 2 2 0
3488.3237 12 2 1 2 0
3320.6759 12 2 1 2 0
3292.1439 12 2 2 2 0
3173.7376 12 2 1 2 0
3557.4861 12 2 2 2 0
4209.6966 12 1 1 2 0
4083.5087 12 2 2 NA 0
3734.8906 12 2 1 NA 0
3474.3733 12 1 2 NA 0
3193.8735 12 2 1 NA 0
3098.3312 12 2 2 1 0
3367.7659 12 3 2 2 0
3577.4891 12 2 1 2 0
3363.0134 12 1 1 2 0
4242.6256 12 1 2 2 0
3384.1197 12 3 1 2 0
3403.6066 12 3 2 2 0
3414.7124 12 3 2 1 0
3512.0701 12 2 1 1 0
3368.5735 12 3 1 2 0
4176.6492 12 2 2 2 0
3466.5048 12 NA 2 NA 0
3090.7011 12 NA 2 NA 0
3327.7052 12 3 2 2 0
3324.2873 12 3 2 2 0
3209.2109 12 3 1 2 0
3500.54 12 2 1 2 0
3438.3235 12 1 1 NA 0
5315.2961 12 0 1 NA 0
3788.0819 12 2 1 1 0
3567.7757 12 1 2 2 0
3660.3838 12 1 1 2 0
3225.9501 12 2 1 2 0
3084.0607 12 0 2 1 0
3121.8895 12 1 2 2 0
3150.7975 12 2 2 2 0
3183.0274 12 2 1 2 0
3102.9624 12 2 1 2 0
3478.1532 12 2 2 2 0
3161.5337 12 2 2 1 0
3119.9476 12 2 1 1 0
4101.8628 12 0 1 1 0
3412.8432 12 3 2 1 0
3280.0358 12 2 2 1 0
3280.0358 12 2 2 2 0
3511.0647 12 2 1 1 0
4206.1329 12 2 2 1 0
3589.7129 12 3 1 1 0
3553.62 12 1 2 2 0
3233.7794 12 1 1 2 0
3172.5311 12 2 1 2 0
3172.3419 12 2 2 2 0
3950.7133 12 NA 2 NA 0
3380.3349 12 3 2 2 0
3464.6901 12 2 1 2 0
3293.1547 12 2 1 NA 0
3708.6882 12 NA 1 NA 0
3571.324 12 NA 1 NA 0
3382.6145 12 NA 2 NA 0
3378.9101 12 2 1 1 0
3183.1915 12 1 2 1 0
3480.5021 12 1 1 2 0
2925.4077 12 1 1 2 0
4100.0579 12 1 2 2 0
4542.685 12 0 2 2 0
3174.8304 12 1 2 2 0
3480.5021 12 1 1 2 0
3255.7559 12 NA 2 NA 0
3831.9757 12 3 2 2 0
3308.6528 12 3 1 1 0
5348.6621 12 0 1 1 0
5125.773 12 0 1 2 0
3293.6578 12 NA 2 NA 0
3179.6417 12 NA 1 NA 0
3945.8053 12 1 1 2 0
3163.6757 12 1 2 2 0
3554.6929 12 2 1 2 0
3306.4284 12 2 2 2 0
3410.5331 12 2 1 2 0
3885.3609 12 1 2 2 0
3903.1965 12 1 2 2 0
6108.9831 12 2 1 2 0
3137.6446 12 3 1 2 0
3250.1548 12 3 2 2 0
3071.7528 12 1 2 2 0
3044.8142 12 2 2 2 0
3495.0238 12 2 1 1 0
3161.5337 12 2 2 2 0
3288.5691 12 2 1 2 0
3376.6703 12 0 1 2 0
3941.5456 12 1 2 NA 0
3404.8505 12 2 1 2 0
3382.6145 12 2 2 2 0
3308.6528 12 3 1 2 0
3232.6941 12 2 2 2 0
3497.5868 12 0 1 2 0
3255.7966 12 1 2 2 0
3254.1591 12 0 2 2 0
3497.5868 12 0 1 2 0
4376.6948 12 0 2 NA 0
3396.7146 12 2 2 2 0
3450.4241 12 2 1 2 0
3428.3024 12 2 2 1 0
3371.512 12 1 1 2 0
3310.631 12 1 2 2 0
3114.0709 12 3 1 2 0
3412.8432 12 3 2 2 0
3233.8128 12 2 2 2 0
2859.3685 12 0 2 2 0
3601.0682 12 1 2 2 0
4963.775 12 1 1 2 0
4104.1475 12 1 1 2 0
4678.3548 12 1 2 2 0
3311.1298 12 3 2 2 0
3161.5337 12 2 2 2 0
3193.8735 12 2 1 2 0
2909.3103 12 1 1 1 0
3327.7052 12 3 2 2 0
3768.9161 12 2 2 2 0
3710.8946 12 3 1 2 0
3914.312 12 1 2 2 0
3875.9812 12 1 2 2 0
3945.8053 12 1 1 2 0
3434.5474 12 1 2 2 0
3143.3326 12 2 1 1 0
3512.9036 12 2 2 2 0
3387.616 12 1 1 1 0
3247.2449 12 1 2 1 0
3232.6941 12 2 2 2 0
3127.4197 12 2 2 2 0
3928.7456 12 2 1 2 0
4149.0643 12 3 2 1 0
4206.1329 12 2 2 2 0
3332.5863 12 2 1 2 0
3524.7079 12 2 2 2 0
3336.9023 12 0 1 2 0
4043.1102 12 1 2 2 0
3525.4091 12 2 2 NA 0
4824.0872 12 0 1 1 0
3372.2463 12 3 2 2 0
3543.9697 12 1 1 1 0
6091.8557 12 0 1 2 0
4425.0064 12 2 2 2 0
4095.2958 12 0 1 2 0
3409.6998 12 3 2 2 0
3171.1142 12 3 1 2 0
4080.7093 12 1 2 2 0
3358.1675 12 3 2 2 0
3256.5287 12 1 2 2 0
3404.8505 12 2 1 2 0
3691.0531 12 0 1 1 0
3522.4929 12 2 1 NA 0
3625.6324 12 2 2 NA 0
3969.699 12 NA 1 NA 0
3461.0141 12 2 1 2 0
3461.0141 12 2 1 1 0
3497.1605 12 1 1 2 0
3691.0531 12 0 1 2 0
3256.5287 12 1 2 2 0
3504.6111 12 1 1 1 0
3255.7966 12 1 2 1 0
3962.4317 12 0 2 1 0
3969.699 12 0 1 1 0
3962.4317 12 0 2 2 0
2975.1636 12 1 2 2 0
3480.5021 12 1 1 1 0
3524.7079 12 2 2 NA 0
4409.6355 12 0 2 NA 0
3332.5863 12 2 1 NA 0
3652.7821 12 NA 1 NA 0
3482.5115 12 2 1 1 0
3369.6104 12 3 2 1 0
3308.6528 12 3 1 1 0
3396.9995 12 2 2 1 0
3447.4164 12 2 2 1 0
3193.8735 12 2 1 1 0
3629.0325 12 1 2 2 0
4342.3188 12 0 1 2 0
4060.2436 12 0 1 2 0
3416.9365 12 1 2 2 0
4022.8331 12 0 1 2 0
3466.5048 12 2 2 2 0
3571.324 12 2 1 2 0
3474.4815 12 2 2 2 0
3368.5735 12 3 1 2 0
3368.5735 12 3 1 2 0
3458.09 12 3 2 2 0
3442.4681 12 2 2 2 0
3595.5951 12 1 2 2 0
3345.8509 12 3 1 2 0
3478.8451 12 2 2 2 0
3419.6831 12 2 1 2 0
3114.9678 12 2 2 2 0
3991.4407 12 1 1 NA 0
2985.0599 12 1 2 NA 0
3708.3292 12 2 2 2 0
3580.3836 12 2 1 2 0
3811.2369 12 0 2 2 0
4629.064 12 0 1 1 0
3685.9837 12 0 1 1 0
3271.8335 12 0 2 2 0
3466.3417 12 2 2 2 0
3696.0939 12 0 1 1 0
3696.0939 12 0 1 1 0
3696.0939 12 0 1 1 0
3696.0939 12 0 1 1 0
3255.95 12 2 1 2 0
3255.7559 12 2 2 2 0
3488.8862 12 1 1 2 0
3251.815 12 1 2 2 0
3426.4158 12 NA 1 NA 0
3465.4811 12 NA 2 NA 0
3740.5779 12 0 2 2 0
3497.5868 12 0 1 2 0
3689.112 12 1 1 2 0
4009.2985 12 1 2 2 0
3818.0331 12 1 1 2 0
3566.7202 12 2 2 2 0
3475.9384 12 3 1 2 0
3446.4676 12 3 2 1 0
4624.9328 12 0 2 2 0
7109.4176 12 0 2 NA 0
3543.5649 12 1 1 2 0
3371.8052 12 1 2 2 0
3962.4317 12 0 2 2 0
3649.1528 12 1 2 1 0
3500.54 12 2 1 2 0
3465.4811 12 2 2 1 0
3962.4317 12 0 2 2 0
4454.9827 12 1 2 NA 0
4186.5885 12 1 2 2 0
4084.7506 12 1 1 2 0
4080.7093 12 1 2 2 0
3543.5649 12 NA 1 NA 0
3625.6324 12 NA 2 NA 0
3497.5868 12 0 1 2 0
3544.7307 12 2 1 2 0
3351.8503 12 2 2 2 0
3571.324 12 2 1 2 0
4135.1766 12 0 1 2 0
5314.5629 12 1 1 2 0
3630.0808 12 2 2 2 0
3837.1592 12 NA 1 NA 0
4738.4561 12 NA 2 NA 0
3488.3237 12 2 1 2 0
3566.7202 12 2 2 2 0
3232.6941 12 2 2 2 0
3183.1915 12 1 2 2 0
3334.4887 12 3 1 2 0
3590.9952 12 1 1 2 0
3511.8662 12 2 2 2 0
4015.4685 12 0 2 2 0
3469.0626 12 1 2 2 0
3776.1207 12 0 2 1 0
4015.4685 12 0 2 2 0
3586.7516 12 0 2 2 0
3660.3838 12 1 1 1 0
3816.2374 12 1 1 2 0
3548.104 12 1 2 2 0
4182.176 12 1 1 NA 0
3767.5299 12 1 2 1 0
4079.3834 12 0 2 1 0
3693.3934 12 3 1 2 0
3426.4158 12 NA 1 NA 0
3569.6412 12 2 1 2 0
3179.6417 12 3 1 2 0
3442.4681 12 2 2 2 0
3634.76 12 0 2 2 0
3709.3777 12 1 1 1 0
3913.5121 12 0 1 2 0
4100.5827 12 2 1 1 0
3419.6831 12 2 1 2 0
3114.9678 12 2 2 1 0
3547.3944 12 NA 1 NA 0
3127.4197 12 NA 2 NA 0
4022.8331 12 NA 1 NA 0
3399.1229 12 2 2 2 0
3661.8807 12 2 1 2 0
4230.1924 12 1 1 2 0
3293.6578 12 3 2 1 0
3448.7124 12 1 2 2 0
3580.3836 12 2 1 2 0
4342.3188 12 0 1 1 0
4052.8105 12 0 2 1 0
4474.4428 12 0 2 2 0
4357.0303 12 0 1 1 0
3668.5616 12 0 2 NA 0
3500.54 12 2 1 2 0
3465.4811 12 2 2 2 0
3448.7124 12 1 2 2 0
3765.2958 12 1 1 2 0
3465.4811 12 2 2 NA 0
3586.7516 12 0 2 2 0
3567.7757 12 1 2 2 0
3660.3838 12 1 1 2 0
3317.3368 12 1 2 NA 0
3681.3287 12 1 1 NA 0
3569.4517 12 2 1 1 0
3773.7917 12 2 1 1 0
3071.7528 12 1 2 2 0
4094.2629 12 3 2 2 0
3411.7704 12 3 2 2 0
3569.6412 12 2 1 1 0
4046.4216 12 2 1 2 0
3719.1358 12 2 2 2 0
3228.6187 12 0 2 1 0
4209.6966 12 1 1 1 0
4052.8105 12 0 2 2 0
4052.8105 12 0 2 NA 0
3293.1547 12 2 1 NA 0
3478.1532 12 2 2 NA 0
3522.4929 12 2 1 2 0
3371.8052 12 1 2 2 0
4245.4839 12 0 1 1 0
3281.3304 12 2 2 2 0
3989.7083 12 1 2 1 0
3457.5109 12 2 2 1 0
3345.8509 12 3 1 1 0
5352.9367 12 2 1 1 0
3255.7559 12 2 2 2 0
3906.5317 12 1 2 2 0
3381.5985 12 3 2 2 0
3837.1592 12 2 1 NA 0
3487.1814 12 2 2 NA 0
4372.8447 12 0 1 NA 0
4290.2157 12 3 2 2 0
3378.9101 12 2 1 2 0
3822.4893 12 1 2 2 0
3921.9474 12 0 2 2 0
3411.7704 12 3 2 2 0
4206.9342 12 0 2 1 0
4263.2437 12 0 2 1 0
3336.9023 12 0 1 2 0
4186.5885 12 1 2 2 0
3161.1966 12 3 2 2 0
3716.541 12 2 1 2 0
3119.581 12 2 2 2 0
3412.8432 12 3 2 2 0
3875.9812 12 1 2 2 0
3747.677 12 1 1 2 0
3193.8735 12 2 1 2 0
3474.3733 12 1 2 2 0
3511.0647 12 2 1 2 0
3427.8905 12 2 2 2 0
3765.676 12 2 2 NA 0
3255.7966 12 1 2 1 0
4239.8422 12 2 1 1 0
3457.5109 12 2 2 2 0
3530.2371 12 2 1 2 0
3266.9038 12 1 2 2 0
3733.9758 12 1 1 2 0
5823.8533 12 0 1 2 0
3545.572 12 NA 2 NA 0
3251.5575 12 2 2 2 0
2708.6043 12 3 2 2 0
3768.2708 12 2 1 2 0
3336.209 12 2 2 2 0
4145.2925 12 2 1 2 0
4366.5603 12 2 2 2 0
3183.1516 12 NA 2 NA 0
3388.7524 12 2 2 2 0
3137.6446 12 3 1 2 0
3380.9737 12 3 2 2 0
3837.1592 12 2 1 1 0
3141.5542 12 3 1 2 0
3602.8372 12 2 1 2 0
3544.5249 12 2 2 2 0
3266.5222 12 1 1 2 0
3163.6757 12 1 2 2 0
3545.572 12 2 2 1 0
3775.242 12 0 1 1 0
3459.7683 12 2 2 2 0
3384.1197 12 3 1 2 0
3482.5115 12 2 1 2 0
3434.5474 12 1 2 1 0
3410.5331 12 2 1 2 0
3885.3609 12 1 2 2 0
4509.4839 12 0 2 2 0
4509.4839 12 0 2 2 0
4206.9342 12 NA 2 NA 0
3679.0282 12 1 2 2 0
3747.677 12 1 1 2 0
4431.8648 12 0 1 1 0
3310.631 12 1 2 2 0
3371.512 12 1 1 2 0
3195.325 12 2 2 2 0
3474.3733 12 1 2 2 0
3326.9807 12 1 1 2 0
3382.6145 12 2 2 2 0
3404.8505 12 2 1 2 0
4135.1766 12 0 1 1 0
3181.5905 12 0 2 1 0
3161.5337 12 2 2 2 0
3293.1547 12 2 1 2 0
3141.5542 12 3 1 2 0
3255.7559 12 2 2 2 0
3380.3349 12 3 2 2 0
3324.2873 12 3 2 2 0
3086.267 12 2 2 2 0
3380.3349 12 3 2 2 0
3861.822 12 0 1 1 0
3394.8905 12 0 2 2 0
3428.3024 12 2 2 NA 0
3380.6986 12 3 1 NA 0
6845.9296 12 2 2 2 0
3553.62 12 1 2 2 0
3924.6807 12 2 1 2 0
3973.9818 12 1 2 2 0
4846.5352 12 0 2 2 0
4292.0592 12 1 1 2 0
3295.0793 12 2 2 2 0
3768.9161 12 2 2 2 0
4132.2209 12 1 2 2 0
3867.3175 12 1 1 2 0
4467.4619 12 0 2 1 0
3520.8775 12 1 2 2 0
3236.6232 12 2 1 2 0
3508.4147 12 2 2 1 0
4453.7467 12 0 1 1 0
3275.9634 12 NA 2 NA 0
3183.1915 12 NA 2 NA 0
3894.4634 12 0 2 1 0
3133.999 12 1 1 2 0
3163.6757 12 1 2 1 0
3487.9047 12 2 1 2 0
3096.2352 12 2 2 2 0
3894.4634 12 0 2 2 0
4503.3241 12 1 2 2 0
3203.9838 12 1 1 2 0
3560.3143 12 1 2 2 0
3159.8272 12 3 1 2 0
3458.09 12 3 2 2 0
3209.2109 12 3 1 2 0
3689.112 12 1 1 2 0
3885.3609 12 1 2 2 0
4956.3793 12 0 1 1 0
4956.3793 12 0 1 2 0
3414.7124 12 3 2 2 0
3488.31 12 3 1 2 0
3381.5985 12 3 2 2 0
3446.4676 12 3 2 2 0
3457.5109 12 2 2 2 0
3318.5943 12 1 1 1 0
3993.6595 12 1 1 1 0
3345.8509 12 3 1 2 0
3369.6104 12 3 2 2 0
3193.8735 12 2 1 2 0
3474.3733 12 1 2 2 0
3376.6703 12 0 1 2 0
3384.1197 12 3 1 2 0
3403.6066 12 3 2 1 0
3297.084 12 2 2 2 0
3141.5542 12 3 1 2 0
4450.6431 12 0 2 1 0
3793.2794 12 0 1 NA 0
3327.7052 12 3 2 2 0
3382.6145 12 2 2 2 0
3404.8505 12 2 1 2 0
3419.5896 12 0 1 2 0
3411.7704 12 3 2 2 0
3950.7133 12 1 2 2 0
3422.1662 12 NA 1 NA 0
4100.7462 12 NA 2 NA 0
3451.783 12 2 2 2 0
3368.2681 12 2 1 NA 0
3459.7683 12 2 2 2 0
3576.927 12 1 1 2 0
3775.242 12 0 1 2 0
3324.2873 12 3 2 2 0
3442.4681 12 2 2 2 0
3133.999 12 1 1 1 0
3111.3358 12 3 1 2 0
3203.8506 12 2 2 NA 0
3422.1662 12 3 1 2 0
3288.5691 12 2 1 2 0
3478.1532 12 2 2 1 0
3708.6882 12 0 1 1 0
6130.7858 12 1 1 2 0
5028.7582 12 1 2 1 0
3457.5109 12 NA 2 NA 0
3163.1437 12 1 1 1 0
3950.7133 12 1 2 1 0
4450.6431 12 0 2 1 0
4366.5603 12 2 2 1 0
3324.3593 12 3 2 2 0
3545.572 12 2 2 2 0
3554.6929 12 2 1 2 0
3254.1591 12 0 2 1 0
3255.7966 12 1 2 1 0
3466.5048 12 2 2 2 0
3475.4223 12 2 1 1 0
3536.5633 12 2 1 NA 0
3416.9365 12 1 2 NA 0
3112.6084 12 3 1 2 0
3355.449 12 3 2 2 0
4047.1143 12 NA 1 NA 0
3525.4091 12 NA 2 NA 0
6011.3937 12 0 1 1 0
3314.7385 12 0 2 1 0
3500.54 12 2 1 2 0
3338.7125 12 2 1 2 0
3569.652 12 1 2 1 0
3988.412 12 0 2 2 0
3988.412 12 0 2 2 0
3608.479 12 3 2 1 0
3681.3287 12 1 1 2 0
3718.499 12 2 1 2 0
3511.8662 12 2 2 2 0
3472.2781 12 2 1 2 0
3522.4929 12 2 1 NA 0
3317.3368 12 1 2 NA 0
3962.4317 12 0 2 NA 0
3404.8505 12 2 1 2 0
3382.6145 12 2 2 2 0
3255.7559 12 2 2 1 0
3456.1828 12 2 1 2 0
3875.9812 12 1 2 2 0
3440.3308 12 0 2 2 0
4357.0303 12 0 1 2 0
3337.5359 12 3 1 2 0
3442.4681 12 2 2 2 0
3310.3952 12 2 2 2 0
3457.6329 12 1 1 1 0
3459.7683 12 2 2 2 0
3543.716 12 2 1 2 0
4170.6487 12 1 2 2 0
4805.6356 12 1 1 1 0
3478.8451 12 2 2 2 0
3530.2371 12 2 1 2 0
3858.2327 12 3 1 2 0
3831.9757 12 3 2 2 0
3858.2327 12 3 1 2 0
3411.7704 12 3 2 1 0
3140.2698 12 3 1 2 0
3299.8856 12 3 2 2 0
3061.0662 12 3 1 2 0
3512.9036 12 2 2 2 0
3496.218 12 1 1 2 0
3163.1437 12 1 1 2 0
4302.8899 12 0 2 2 0
3183.1516 12 2 2 1 0
3102.9624 12 2 1 2 0
3660.3838 12 1 1 2 0
3567.7757 12 1 2 2 0
3102.9624 12 2 1 1 0
3193.8735 12 2 1 1 0
3043.0239 12 NA 2 NA 0
3576.927 12 NA 1 NA 0
5298.2708 12 0 1 2 0
5298.2708 12 0 1 2 0
3496.218 12 1 1 2 0
4198.388 12 0 1 2 0
4198.388 12 0 1 1 0
3961.8916 12 1 2 2 0
4624.9328 12 0 2 2 0
3708.6882 12 NA 1 NA 0
3096.2352 12 2 2 1 0
4104.1475 12 1 1 1 0
5200.9185 12 0 1 2 0
4956.3793 12 0 1 2 0
4956.3793 12 0 1 2 0
3193.8735 12 2 1 NA 0
3161.5337 12 2 2 NA 0
4408.4551 12 0 2 NA 0
3708.6882 12 0 1 NA 0
3140.2698 12 3 1 2 0
3526.0482 12 2 2 1 0
3440.3308 12 0 2 2 0
3913.5121 12 0 1 2 0
3403.6066 12 3 2 1 0
3426.2277 12 3 2 NA 0
3858.2327 12 3 1 NA 0
3875.9812 12 1 2 2 0
4871.0945 12 0 2 1 0
3747.677 12 1 1 2 0
3488.3237 12 2 1 2 0
3371.8052 12 1 2 2 0
3308.6528 12 3 1 2 0
4018.4736 12 2 2 2 0
3547.3944 12 2 1 1 0
3410.5331 12 NA 1 NA 0
3660.3838 12 1 1 1 0
3567.7757 12 1 2 2 0
3266.7223 12 2 1 2 0
3233.6449 12 2 2 2 0
3466.5048 12 2 2 2 0
3378.7989 12 1 2 1 0
3450.0395 12 1 1 1 0
3625.6324 12 NA 2 NA 0
3070.2409 12 NA 1 NA 0
3220.3955 12 3 2 2 0
2857.8738 12 3 1 2 0
3718.499 12 2 1 NA 0
3888.5193 12 2 1 NA 0
3497.9848 12 2 2 NA 0
5680.4314 12 3 2 1 0
7423.6091 12 2 1 2 0
2744.8587 12 2 2 2 0
3327.7052 12 3 2 2 0
3434.5474 12 1 2 2 0
3146.745 12 2 1 2 0
3225.7982 12 1 2 2 0
3356.403 12 1 1 2 0
3090.7011 12 3 2 2 0
3768.2708 12 2 1 1 0
3183.3414 12 2 1 2 0
3161.5337 12 2 2 2 0
4276.1594 12 1 1 2 0
3465.3606 12 0 1 1 0
3271.8335 12 0 2 1 0
3409.6998 12 3 2 1 0
3371.512 12 1 1 2 0
3894.4634 12 0 2 2 0
3600.0432 12 2 1 2 0
3864.1606 12 2 2 2 0
3703.5274 12 0 1 NA 0
3550.1711 12 3 1 2 0
3524.7079 12 2 2 2 0
3337.2333 12 2 1 1 0
4467.4619 12 0 2 1 0
3557.4861 12 2 2 2 0
3368.2681 12 2 1 2 0
3193.8735 12 2 1 1 0
3266.7223 12 2 1 NA 0
3183.3414 12 2 1 2 0
3478.1532 12 2 2 2 0
3183.0274 12 2 1 2 0
3185.6237 12 2 2 2 0
3412.8432 12 3 2 1 0
2441.7676 12 2 1 2 0
3137.2983 12 1 2 2 0
2968.5755 12 0 1 2 0
3562.3972 12 0 1 2 0
3355.449 12 3 2 2 0
3292.8281 12 0 1 1 0
4206.9342 12 0 2 1 0
3183.1516 12 NA 2 NA 0
3183.3414 12 NA 1 NA 0
4408.4551 12 NA 2 NA 0
3367.9339 12 0 1 NA 0
4302.8899 12 0 2 NA 0
3365.1228 12 2 1 2 0
3173.7376 12 2 1 2 0
3255.7559 12 2 2 2 0
3183.7763 12 2 1 2 0
3864.1606 12 2 2 2 0
3411.7704 12 3 2 1 0
3183.1915 12 1 2 2 0
3426.4573 12 1 1 2 0
3247.2449 12 1 2 1 0
3296.4806 12 2 2 2 0
3464.6901 12 2 1 1 0
3256.5287 12 1 2 NA 0
4135.1766 12 0 1 NA 0
3657.162 12 0 2 NA 0
3314.7385 12 0 2 2 0
3308.6528 12 3 1 NA 0
3497.5868 12 0 1 2 0
3254.1591 12 0 2 2 0
3232.6941 12 2 2 NA 0
3419.5896 12 NA 1 NA 0
3223.3776 12 1 1 1 0
3121.8895 12 1 2 1 0
3319.9651 12 1 1 2 0
3266.9038 12 1 2 2 0
3472.3202 12 1 1 2 0
3014.986 12 1 2 2 0
3225.9501 12 NA 1 NA 0
3380.6986 12 3 1 2 0
3739.593 12 2 2 2 0
3305.3081 12 3 1 2 0
3232.6941 12 2 2 2 0
3310.631 12 1 2 1 0
4351.3925 12 0 2 2 0
3292.8281 12 0 1 2 0
3410.5578 12 1 2 2 0
4372.6065 12 1 1 2 0
6011.3937 12 0 1 2 0
3547.3944 12 2 1 1 0
3293.6578 12 3 2 1 0
3790.0327 12 1 2 2 0
5404.795 12 0 1 2 0
2744.8587 12 3 2 2 0
3336.209 12 2 2 1 0
3535.0007 12 3 1 2 0
3765.676 12 2 2 2 0
