"","weight","state","age","gender","vote","unit"
"2677",3372.2463,12,3,2,2,0
"2678",3396.7146,12,2,2,2,0
"2679",3143.3326,12,2,1,2,0
"2680",3238.0942,12,2,2,2,0
"2681",3125.3406,12,0,2,2,0
"2682",2859.3685,12,0,2,2,0
"2683",3426.8609,12,2,2,2,0
"2684",3543.716,12,NA,1,NA,0
"2685",3330.8066,12,NA,2,NA,0
"2686",3466.4871,12,1,2,2,0
"2687",4082.4812,12,1,1,2,0
"2688",3179.6417,12,3,1,2,0
"2689",3293.6578,12,3,2,1,0
"2690",3497.5868,12,0,1,1,0
"2691",3576.927,12,1,1,1,0
"2692",3371.8052,12,NA,2,NA,0
"2693",3681.3287,12,NA,1,NA,0
"2694",3969.699,12,NA,NA,NA,0
"2695",3962.4317,12,NA,NA,NA,0
"2696",3962.4317,12,NA,NA,NA,0
"2697",3448.7124,12,1,2,1,0
"2698",3371.8052,12,1,2,1,0
"2699",4245.4839,12,0,1,1,0
"2700",3969.699,12,0,1,1,0
"2701",3536.373,12,2,2,2,0
"2702",3422.1662,12,3,1,2,0
"2703",3384.1197,12,3,1,NA,0
"2704",3224.1758,12,NA,2,NA,0
"2705",3458.09,12,3,2,2,0
"2706",3368.5735,12,3,1,2,0
"2707",3464.6901,12,2,1,2,0
"2708",4868.949,12,0,1,2,0
"2709",3566.7202,12,2,2,2,0
"2710",3220.2374,12,2,1,2,0
"2711",3380.3349,12,3,2,2,0
"2712",2923.0589,12,3,1,1,0
"2713",3193.8735,12,2,1,2,0
"2714",3161.5337,12,2,2,2,0
"2715",4080.7093,12,1,2,2,0
"2716",3652.7821,12,2,1,1,0
"2717",3428.3024,12,2,2,1,0
"2718",2464.4749,12,2,1,2,0
"2719",2996.1819,12,0,1,1,0
"2720",3595.5258,12,0,1,1,0
"2721",3595.5258,12,0,1,1,0
"2722",3372.2463,12,3,2,1,0
"2723",3352.9389,12,3,1,1,0
"2724",3233.7794,12,1,1,2,0
"2725",3292.1439,12,2,2,2,0
"2726",2857.8738,12,2,1,1,0
"2727",4466.1569,12,2,2,2,0
"2728",4472.341,12,1,1,2,0
"2729",5276.766,12,0,1,2,0
"2730",4239.8422,12,2,1,1,0
"2731",3992.2242,12,1,2,2,0
"2732",5657.086,12,1,1,2,0
"2733",3371.3215,12,1,1,2,0
"2734",3043.263,12,NA,2,NA,0
"2735",4821.7826,12,NA,2,NA,0
"2736",4230.1924,12,NA,1,NA,0
"2737",4230.1924,12,NA,1,NA,0
"2738",4230.1924,12,NA,1,NA,0
"2739",4230.1924,12,NA,1,NA,0
"2740",3308.6528,12,NA,1,NA,0
"2741",3327.7052,12,NA,2,NA,0
"2742",3608.479,12,3,2,2,0
"2743",2923.0589,12,3,1,2,0
"2744",2770.3846,12,2,2,2,0
"2745",3461.5648,12,1,2,2,0
"2746",5327.8564,12,0,1,2,0
"2747",3478.1532,12,2,2,1,0
"2748",3183.3414,12,2,1,1,0
"2749",3140.2698,12,3,1,2,0
"2750",3386.6531,12,3,2,2,0
"2751",3769.2782,12,2,1,2,0
"2752",3864.765,12,2,2,2,0
"2753",3898.2699,12,1,2,2,0
"2754",3416.4464,12,1,1,2,0
"2755",3391.0213,12,1,2,2,0
"2756",4604.0031,12,1,1,1,0
"2757",3384.3709,12,1,2,1,0
"2758",3758.3287,12,0,1,2,0
"2759",3524.7079,12,2,2,2,0
"2760",3141.5542,12,3,1,2,0
"2761",3255.7559,12,2,2,2,0
"2762",3426.4573,12,1,1,2,0
"2763",3843.0248,12,0,2,2,0
"2764",3663.4317,12,0,1,2,0
"2765",3991.4407,12,1,1,1,0
"2766",2985.0599,12,1,2,1,0
"2767",3422.1662,12,3,1,2,0
"2768",3536.373,12,2,2,2,0
"2769",3608.479,12,3,2,2,0
"2770",3465.6822,12,2,1,2,0
"2771",3993.6595,12,NA,1,NA,0
"2772",4263.2437,12,0,2,1,0
"2773",5125.773,12,0,1,2,0
"2774",3384.1197,12,3,1,2,0
"2775",3403.6066,12,3,2,2,0
"2776",3232.6941,12,2,2,2,0
"2777",3549.129,12,2,2,2,0
"2778",3465.6822,12,2,1,2,0
"2779",3657.162,12,0,2,2,0
"2780",4135.1766,12,0,1,1,0
"2781",2975.1636,12,1,2,1,0
"2782",3480.5021,12,1,1,1,0
"2783",3702.9303,12,1,2,2,0
"2784",4009.2985,12,1,2,2,0
"2785",3363.5778,12,2,1,2,0
"2786",3557.4861,12,2,2,2,0
"2787",3453.6885,12,0,1,2,0
"2788",3793.2794,12,0,1,2,0
"2789",3793.2794,12,0,1,2,0
"2790",3163.1437,12,1,1,1,0
"2791",3161.1966,12,3,2,NA,0
"2792",3545.572,12,2,2,1,0
"2793",3455.9794,12,2,1,1,0
"2794",3544.5249,12,2,2,2,0
"2795",3504.5687,12,2,1,2,0
"2796",3211.59,12,2,2,2,0
"2797",3956.2183,12,0,1,2,0
"2798",3574.5714,12,0,2,2,0
"2799",3713.5913,12,0,2,2,0
"2800",3848.7076,12,0,1,2,0
"2801",3266.7223,12,2,1,2,0
"2802",4282.08,12,1,2,2,0
"2803",3367.9339,12,0,1,NA,0
"2804",3114.9678,12,2,2,1,0
"2805",3504.5687,12,2,1,1,0
"2806",3344.6725,12,3,1,2,0
"2807",3453.9131,12,2,1,2,0
"2808",3602.8372,12,2,1,2,0
"2809",3293.1547,12,2,1,2,0
"2810",3478.1532,12,2,2,2,0
"2811",3590.9952,12,1,1,2,0
"2812",3416.9365,12,1,2,2,0
"2813",3679.0282,12,1,2,1,0
"2814",3723.4613,12,2,1,1,0
"2815",3993.6595,12,1,1,2,0
"2816",3193.8735,12,2,1,2,0
"2817",3527.0883,12,NA,1,NA,0
"2818",3691.3564,12,2,1,2,0
"2819",4206.1329,12,2,2,2,0
"2820",3368.5735,12,3,1,2,0
"2821",3474.4815,12,2,2,2,0
"2822",3343.4232,12,2,1,NA,0
"2823",3790.0327,12,1,2,1,0
"2824",3803.9653,12,2,2,2,0
"2825",4678.3548,12,1,2,1,0
"2826",3335.687,12,3,2,NA,0
"2827",3193.8735,12,2,1,NA,0
"2828",3092.6047,12,1,1,NA,0
"2829",3862.6113,12,NA,2,NA,0
"2830",4009.2985,12,1,2,2,0
"2831",4154.1299,12,1,1,2,0
"2832",3414.7124,12,3,2,2,0
"2833",3398.424,12,3,1,1,0
"2834",3457.5109,12,2,2,2,0
"2835",3544.7307,12,2,1,2,0
"2836",3630.0808,12,2,2,2,0
"2837",3174.8304,12,1,2,2,0
"2838",3410.5331,12,2,1,2,0
"2839",3941.5456,12,1,2,2,0
"2840",3317.3368,12,1,2,2,0
"2841",3137.6446,12,3,1,2,0
"2842",3681.3287,12,1,1,2,0
"2843",3317.3368,12,1,2,2,0
"2844",4154.1299,12,1,1,2,0
"2845",4713.5425,12,0,2,2,0
"2846",3993.6595,12,1,1,2,0
"2847",3500.54,12,2,1,2,0
"2848",3465.4811,12,2,2,2,0
"2849",3969.699,12,0,1,1,0
"2850",3451.783,12,2,2,2,0
"2851",3465.6822,12,2,1,2,0
"2852",3101.8151,12,2,1,2,0
"2853",3559.8886,12,1,1,NA,0
"2854",3758.0877,12,2,1,2,0
"2855",3773.2567,12,1,1,2,0
"2856",3414.865,12,2,1,1,0
"2857",3497.1605,12,1,1,2,0
"2858",3522.4929,12,2,1,1,0
"2859",3225.9501,12,2,1,2,0
"2860",3524.7079,12,2,2,2,0
"2861",3871.4362,12,3,2,2,0
"2862",3179.6417,12,3,1,2,0
"2863",3114.0709,12,3,1,1,0
"2864",3139.8021,12,2,2,1,0
"2865",5105.1253,12,0,2,1,0
"2866",3044.8142,12,2,2,2,0
"2867",4520.0567,12,2,1,2,0
"2868",3421.2312,12,0,2,2,0
"2869",3446.4676,12,3,2,2,0
"2870",3442.4681,12,2,2,NA,0
"2871",3337.5359,12,3,1,NA,0
"2872",3497.9848,12,NA,2,NA,0
"2873",3738.4904,12,NA,1,NA,0
"2874",3377.7063,12,2,2,NA,0
"2875",3601.0682,12,1,2,NA,0
"2876",3934.749,12,0,2,NA,0
"2877",3428.3024,12,2,2,2,0
"2878",3482.5115,12,2,1,1,0
"2879",3203.8506,12,2,2,2,0
"2880",3236.6232,12,2,1,2,0
"2881",3512.9036,12,2,2,2,0
"2882",3619.1259,12,2,1,2,0
"2883",3410.5331,12,2,1,2,0
"2884",3317.3368,12,1,2,2,0
"2885",3474.4815,12,2,2,NA,0
"2886",3504.5687,12,2,1,NA,0
"2887",3137.6446,12,3,1,NA,0
"2888",3396.9995,12,2,2,NA,0
"2889",3649.1528,12,1,2,2,0
"2890",3250.1548,12,3,2,2,0
"2891",3233.6449,12,2,2,1,0
"2892",3363.5778,12,2,1,1,0
"2893",4450.6431,12,0,2,1,0
"2894",3623.0955,12,3,1,2,0
"2895",4245.2479,12,2,2,2,0
"2896",3466.4871,12,1,2,2,0
"2897",3345.8509,12,NA,1,NA,0
"2898",3369.6104,12,NA,2,NA,0
"2899",3293.6578,12,3,2,2,0
"2900",5125.773,12,0,1,1,0
"2901",2609.6486,12,1,1,2,0
"2902",5396.473,12,1,2,2,0
"2903",2909.3103,12,1,1,2,0
"2904",4186.5885,12,1,2,2,0
"2905",3324.2873,12,NA,2,NA,0
"2906",3375.7764,12,NA,1,NA,0
"2907",3327.7052,12,3,2,NA,0
"2908",3382.6145,12,2,2,2,0
"2909",3464.6901,12,2,1,2,0
"2910",4443.8436,12,1,2,2,0
"2911",2886.7685,12,1,1,1,0
"2912",3521.9405,12,2,1,1,0
"2913",3629.0325,12,1,2,2,0
"2914",3811.2369,12,0,2,1,0
"2915",3885.3609,12,1,2,2,0
"2916",3689.112,12,1,1,2,0
"2917",3161.1966,12,3,2,1,0
"2918",3380.6986,12,3,1,1,0
"2919",3384.1197,12,3,1,NA,0
"2920",3403.6066,12,3,2,NA,0
"2921",3363.0134,12,1,1,2,0
"2922",3369.4922,12,3,2,2,0
"2923",3126.9895,12,3,1,2,0
"2924",3500.54,12,2,1,2,0
"2925",3371.8052,12,1,2,2,0
"2926",3045.5032,12,2,2,2,0
"2927",3343.4232,12,2,1,2,0
"2928",4100.7462,12,1,2,2,0
"2929",4248.8811,12,1,1,2,0
"2930",3327.7052,12,3,2,2,0
"2931",3308.6528,12,3,1,2,0
"2932",4186.5885,12,1,2,2,0
"2933",4302.7926,12,1,1,2,0
"2934",3989.7083,12,1,2,2,0
"2935",4302.7926,12,1,1,2,0
"2936",3450.0395,12,1,1,1,0
"2937",3396.4169,12,2,1,1,0
"2938",2770.3846,12,3,2,1,0
"2939",3457.5109,12,2,2,2,0
"2940",3398.424,12,NA,1,NA,0
"2941",4821.0533,12,0,2,2,0
"2942",3656.199,12,2,2,2,0
"2943",3512.9036,12,2,2,2,0
"2944",3450.4241,12,2,1,1,0
"2945",3747.677,12,1,1,1,0
"2946",3679.0282,12,1,2,2,0
"2947",3412.8432,12,3,2,2,0
"2948",3371.512,12,1,1,2,0
"2949",4302.7926,12,1,1,2,0
"2950",3382.6145,12,2,2,2,0
"2951",3475.4223,12,2,1,2,0
"2952",4031.4481,12,1,2,NA,0
"2953",4084.7506,12,1,1,NA,0
"2954",3398.424,12,3,1,2,0
"2955",3549.129,12,2,2,2,0
"2956",3358.1675,12,3,2,2,0
"2957",3025.0147,12,1,2,2,0
"2958",3238.0942,12,2,2,NA,0
"2959",4512.6394,12,1,2,1,0
"2960",5500.096,12,1,1,1,0
"2961",3203.9838,12,1,1,1,0
"2962",3380.3349,12,3,2,2,0
"2963",3425.8225,12,1,2,1,0
"2964",3133.999,12,1,1,2,0
"2965",4263.2437,12,0,2,2,0
"2966",3759.3456,12,2,2,2,0
"2967",3344.6725,12,3,1,2,0
"2968",3863.7922,12,3,2,2,0
"2969",3233.6449,12,2,2,2,0
"2970",3140.2698,12,3,1,2,0
"2971",4397.5487,12,0,1,NA,0
"2972",3156.5032,12,2,2,NA,0
"2973",3569.4517,12,2,1,1,0
"2974",3390.6349,12,3,1,2,0
"2975",3414.7124,12,3,2,2,0
"2976",3493.5597,12,2,2,2,0
"2977",5129.6654,12,1,1,2,0
"2978",3456.1828,12,2,1,1,0
"2979",3225.7578,12,2,2,2,0
"2980",3225.9501,12,2,1,2,0
"2981",3444.6198,12,2,2,2,0
"2982",3710.8946,12,3,1,2,0
"2983",5986.0232,12,0,1,2,0
"2984",3384.1197,12,NA,1,NA,0
"2985",3403.6066,12,NA,2,NA,0
"2986",5009.9358,12,1,1,1,0
"2987",3173.7376,12,2,1,NA,0
"2988",3337.2333,12,2,1,2,0
"2989",3524.7079,12,2,2,2,0
"2990",3137.6446,12,3,1,2,0
"2991",3250.1548,12,3,2,2,0
"2992",3602.8372,12,2,1,NA,0
"2993",3708.3292,12,2,2,NA,0
"2994",3530.5145,12,2,2,2,0
"2995",3924.6807,12,2,1,2,0
"2996",4248.8811,12,1,1,2,0
"2997",3536.373,12,2,2,2,0
"2998",3660.3838,12,1,1,NA,0
"2999",3962.4317,12,0,2,NA,0
"3000",3451.783,12,2,2,2,0
"3001",3148.4252,12,2,1,2,0
"3002",4713.5425,12,0,2,2,0
"3003",3681.3287,12,1,1,2,0
"3004",3317.3368,12,1,2,2,0
"3005",4245.4839,12,0,1,2,0
"3006",3656.199,12,2,2,2,0
"3007",3378.9101,12,2,1,2,0
"3008",3371.512,12,1,1,2,0
"3009",3310.631,12,1,2,2,0
"3010",4503.3241,12,1,2,2,0
"3011",3469.0626,12,1,2,2,0
"3012",3496.218,12,1,1,2,0
"3013",3602.8372,12,2,1,2,0
"3014",3544.5249,12,2,2,2,0
"3015",3708.3292,12,2,2,2,0
"3016",3465.6822,12,2,1,2,0
"3017",3457.5109,12,2,2,2,0
"3018",3589.7129,12,3,1,2,0
"3019",3086.267,12,2,2,2,0
"3020",4015.4685,12,0,2,1,0
"3021",3507.3395,12,2,1,1,0
"3022",3875.9812,12,1,2,1,0
"3023",5298.2708,12,0,1,1,0
"3024",5298.2708,12,0,1,1,0
"3025",3372.2463,12,3,2,2,0
"3026",3300.1171,12,1,2,2,0
"3027",3256.5287,12,1,2,1,0
"3028",4135.1766,12,0,1,1,0
"3029",3457.5109,12,2,2,2,0
"3030",3345.8509,12,3,1,2,0
"3031",3137.6446,12,3,1,2,0
"3032",3380.9737,12,3,2,2,0
"3033",3368.2681,12,2,1,2,0
"3034",3557.4861,12,2,2,2,0
"3035",3773.2567,12,1,1,2,0
"3036",4095.2958,12,0,1,1,0
"3037",4095.2958,12,0,1,1,0
"3038",5129.6654,12,1,1,2,0
"3039",3225.7578,12,2,2,NA,0
"3040",3292.1439,12,2,2,2,0
"3041",4873.2351,12,0,2,2,0
"3042",3862.6113,12,1,2,1,0
"3043",2909.3103,12,1,1,1,0
"3044",3222.5334,12,2,2,2,0
"3045",3906.5317,12,1,2,NA,0
"3046",4652.6049,12,0,2,NA,0
"3047",3293.6578,12,3,2,2,0
"3048",3372.2463,12,3,2,2,0
"3049",3256.5287,12,1,2,2,0
"3050",3464.6901,12,2,1,2,0
"3051",3691.0531,12,0,1,2,0
"3052",3410.5331,12,2,1,2,0
"3053",3487.1814,12,2,2,2,0
"3054",3559.8886,12,1,1,2,0
"3055",3292.8281,12,NA,1,NA,0
"3056",3161.5337,12,2,2,NA,0
"3057",3161.6652,12,1,1,NA,0
"3058",3939.1263,12,1,1,2,0
"3059",3548.104,12,1,2,2,0
"3060",3093.2188,12,2,1,1,0
"3061",3313.9074,12,0,1,2,0
"3062",3185.6237,12,2,2,2,0
"3063",4247.8343,12,1,1,1,0
"3064",3409.6998,12,3,2,1,0
"3065",3871.4362,12,3,2,NA,0
"3066",3428.3024,12,2,2,2,0
"3067",3455.9794,12,2,1,2,0
"3068",3459.7683,12,2,2,2,0
"3069",3482.5115,12,2,1,2,0
"3070",3543.716,12,2,1,2,0
"3071",3548.104,12,1,2,1,0
"3072",3681.3287,12,1,1,1,0
"3073",3014.986,12,1,2,2,0
"3074",3215.2689,12,1,1,2,0
"3075",3227.2927,12,2,1,2,0
"3076",3708.3292,12,2,2,2,0
"3077",4248.8811,12,1,1,1,0
"3078",4100.7462,12,1,2,1,0
"3079",3487.1814,12,2,2,2,0
"3080",3360.3548,12,1,2,1,0
"3081",3531.5313,12,1,1,1,0
"3082",3341.1803,12,2,2,2,0
"3083",3580.3836,12,2,1,2,0
"3084",4868.949,12,0,1,NA,0
"3085",4612.3404,12,NA,2,NA,0
"3086",3451.783,12,2,2,2,0
"3087",3716.541,12,NA,1,NA,0
"3088",3310.631,12,NA,2,NA,0
"3089",3914.312,12,1,2,NA,0
"3090",3363.0134,12,1,1,NA,0
"3091",3503.913,12,1,1,2,0
"3092",3493.3264,12,0,2,1,0
"3093",3469.0626,12,1,2,2,0
"3094",3143.3326,12,2,1,2,0
"3095",3340.6037,12,2,2,2,0
"3096",3706.1128,12,0,2,2,0
"3097",4282.08,12,1,2,2,0
"3098",3453.6885,12,0,1,2,0
"3099",4713.5425,12,0,2,2,0
"3100",3487.1814,12,2,2,2,0
"3101",3453.9131,12,2,1,2,0
"3102",3445.7696,12,2,2,2,0
"3103",3608.479,12,3,2,2,0
"3104",3545.572,12,2,2,2,0
"3105",3543.716,12,2,1,2,0
"3106",3140.2698,12,3,1,2,0
"3107",3148.4252,12,NA,1,NA,0
"3108",3941.5456,12,NA,2,NA,0
"3109",3544.7307,12,2,1,2,0
"3110",3530.5145,12,2,2,1,0
"3111",3924.6807,12,2,1,2,0
"3112",3530.5145,12,2,2,2,0
"3113",3619.1259,12,2,1,1,0
"3114",3427.8905,12,2,2,1,0
"3115",3472.3202,12,1,1,1,0
"3116",3511.0647,12,2,1,1,0
"3117",3335.687,12,3,2,2,0
"3118",3070.2409,12,3,1,2,0
"3119",3858.2327,12,3,1,2,0
"3120",3798.312,12,3,2,2,0
"3121",3271.8335,12,0,2,2,0
"3122",4431.8648,12,0,1,2,0
"3123",3689.112,12,1,1,2,0
"3124",3141.5542,12,3,1,NA,0
"3125",3386.6531,12,3,2,NA,0
"3126",3288.5691,12,2,1,2,0
"3127",3544.7307,12,NA,1,NA,0
"3128",3398.424,12,3,1,2,0
"3129",3451.783,12,2,2,2,0
"3130",2822.7646,12,3,2,NA,0
"3131",4868.949,12,NA,1,NA,0
"3132",4612.3404,12,NA,2,NA,0
"3133",3550.1711,12,NA,1,NA,0
"3134",4685.7715,12,NA,2,NA,0
"3135",3250.1548,12,3,2,2,0
"3136",3456.2078,12,1,2,2,0
"3137",3412.8432,12,3,2,2,0
"3138",3535.2534,12,2,2,2,0
"3139",3076.668,12,2,1,2,0
"3140",3069.9419,12,2,1,2,0
"3141",3392.1252,12,2,2,2,0
"3142",3169.1356,12,3,2,2,0
"3143",3059.4301,12,3,1,2,0
"3144",3179.4457,12,NA,1,NA,0
"3145",3949.9856,12,NA,2,NA,0
"3146",3065.1859,12,2,2,1,0
"3147",3433.269,12,0,1,1,0
"3148",4501.4818,12,1,2,1,0
"3149",3334.3468,12,0,1,1,0
"3150",3380.0925,12,2,2,2,0
"3151",4032.0958,12,0,1,2,0
"3152",3478.839,12,1,2,2,0
"3153",3455.2317,12,1,1,1,0
"3154",3234.6429,12,1,2,2,0
"3155",3455.2317,12,1,1,1,0
"3156",3169.1356,12,3,2,2,0
"3157",3059.4301,12,3,1,2,0
"3158",3313.7088,12,3,1,2,0
"3159",3460.6571,12,2,2,2,0
"3160",3206.5923,12,2,1,2,0
"3161",3361.4799,12,2,2,2,0
"3162",3765.5553,12,0,1,1,0
"3163",3497.3418,12,0,2,2,0
"3164",3234.6429,12,1,2,2,0
"3165",3589.5613,12,1,1,2,0
"3166",3371.3228,12,2,2,1,0
"3167",3262.4463,12,3,1,1,0
"3168",3379.2904,12,2,1,NA,0
"3169",3747.2267,12,0,2,2,0
"3170",3572.1105,12,0,1,2,0
"3171",3455.2317,12,1,1,1,0
"3172",3379.0943,12,2,2,1,0
"3173",3025.6124,12,2,1,2,0
"3174",3143.2019,12,2,2,2,0
"3175",4242.9219,12,0,2,2,0
"3176",3616.2389,12,0,1,2,0
"3177",4501.4818,12,1,2,1,0
"3178",3948.9834,12,1,1,1,0
"3179",3378.3231,12,2,1,2,0
"3180",3565.0581,12,2,2,2,0
"3181",2900.9994,12,1,2,2,0
"3182",3409.984,12,1,1,2,0
"3183",3226.1755,12,3,1,2,0
"3184",3228.5907,12,3,2,2,0
"3185",3235.8261,12,1,2,2,0
"3186",3557.5361,12,1,1,2,0
"3187",3834.823,12,2,2,2,0
"3188",3733.9345,12,3,1,2,0
"3189",3103.1444,12,1,2,1,0
"3190",4890.769,12,1,1,1,0
"3191",3727.2031,12,1,2,1,0
"3192",3469.8508,12,2,1,1,0
"3193",3565.0581,12,2,2,2,0
"3194",2976.2745,12,2,1,2,0
"3195",3059.4301,12,3,1,2,0
"3196",3169.1356,12,3,2,2,0
"3197",3992.202,12,3,2,2,0
"3198",3421.2599,12,3,1,2,0
"3199",3114.2573,12,NA,1,NA,0
"3200",3252.5357,12,NA,2,NA,0
"3201",3103.9877,12,2,1,NA,0
"3202",3361.4799,12,2,2,NA,0
"3203",3341.0029,12,2,1,2,0
"3204",3834.823,12,2,2,2,0
"3205",3807.4482,12,1,1,2,0
"3206",3129.5466,12,1,2,2,0
"3207",3103.9877,12,2,1,2,0
"3208",3361.4799,12,2,2,2,0
"3209",4082.2261,12,1,2,2,0
"3210",3616.2389,12,0,1,1,0
"3211",2836.7876,12,NA,1,NA,0
"3212",3206.5923,12,NA,1,NA,0
"3213",3226.1755,12,3,1,2,0
"3214",3361.4799,12,2,2,1,0
"3215",3114.2573,12,2,1,1,0
"3216",2836.7876,12,1,1,1,0
"3217",3103.9877,12,2,1,2,0
"3218",4069.0714,12,1,2,1,0
"3219",3285.6135,12,3,2,2,0
"3220",3379.2904,12,2,1,2,0
"3221",3557.5361,12,1,1,NA,0
"3222",3315.8001,12,1,2,2,0
"3223",3235.8261,12,1,2,2,0
"3224",3459.6577,12,1,2,1,0
"3225",3222.914,12,3,1,2,0
"3226",3535.2534,12,2,2,2,0
"3227",3076.668,12,2,1,2,0
"3228",3729.4433,12,1,2,2,0
"3229",3643.396,12,2,1,2,0
"3230",4686.9347,12,0,2,2,0
"3231",3260.0791,12,2,1,2,0
"3232",3379.0943,12,2,2,2,0
"3233",3285.6135,12,3,2,2,0
"3234",3365.7377,12,2,2,2,0
"3235",3518.5276,12,3,2,NA,0
"3236",3741.5073,12,2,1,NA,0
"3237",3312.3199,12,2,2,2,0
"3238",3341.0029,12,2,1,2,0
"3239",3244.7529,12,3,2,1,0
"3240",3478.839,12,1,2,1,0
"3241",3569.1385,12,1,1,1,0
"3242",3553.62,12,1,2,2,0
"3243",3266.7223,12,2,1,2,0
"3244",2761.9007,12,3,2,2,0
"3245",3025.6124,12,2,1,2,0
"3246",3361.4799,12,2,2,2,0
"3247",3222.914,12,3,1,2,0
"3248",3565.0581,12,2,2,2,0
"3249",3334.3468,12,0,1,1,0
"3250",3102.2804,12,0,2,1,0
"3251",3226.1755,12,3,1,1,0
"3252",3244.7529,12,3,2,2,0
"3253",3298.2934,12,2,2,1,0
"3254",3266.7223,12,2,1,2,0
"3255",3233.6449,12,2,2,2,0
"3256",3163.1437,12,1,1,2,0
"3257",3398.9517,12,2,1,2,0
"3258",3387.7649,12,1,2,2,0
"3259",3371.3228,12,NA,2,NA,0
"3260",2914.1074,12,3,1,1,0
"3261",3747.2267,12,0,2,1,0
"3262",3296.6935,12,3,2,2,0
"3263",3341.0029,12,2,1,2,0
"3264",3341.0029,12,2,1,2,0
"3265",3312.3199,12,2,2,2,0
"3266",4318.7073,12,1,1,2,0
"3267",3450.9642,12,1,2,2,0
"3268",3262.4463,12,3,1,2,0
"3269",3285.6135,12,3,2,2,0
"3270",3169.1356,12,3,2,2,0
"3271",3391.4505,12,2,2,2,0
"3272",3114.2573,12,2,1,2,0
"3273",3082.7237,12,2,2,2,0
"3274",3298.2934,12,2,2,2,0
"3275",3565.997,12,0,2,2,0
"3276",3175.3507,12,1,2,2,0
"3277",3409.984,12,1,1,1,0
"3278",3565.997,12,0,2,2,0
"3279",3013.6567,12,3,2,2,0
"3280",3222.914,12,3,1,2,0
"3281",4050.5766,12,1,1,2,0
"3282",3890.2537,12,1,2,2,0
"3283",3577.8911,12,2,2,1,0
"3284",3244.7529,12,3,2,1,0
"3285",3013.6567,12,3,2,2,0
"3286",3226.1755,12,3,1,2,0
"3287",3482.2988,12,2,1,1,0
"3288",3143.2019,12,2,2,2,0
"3289",3391.4505,12,2,2,2,0
"3290",3211.0637,12,2,1,1,0
"3291",3565.997,12,0,2,1,0
"3292",3434.6849,12,2,1,2,0
"3293",3535.2534,12,2,2,2,0
"3294",3082.8519,12,1,1,2,0
"3295",3114.2573,12,2,1,NA,0
"3296",3179.4457,12,3,1,2,0
"3297",3330.9484,12,2,2,2,0
"3298",3102.2804,12,0,2,2,0
"3299",3059.4301,12,3,1,NA,0
"3300",3296.6935,12,3,2,NA,0
"3301",3262.4463,12,3,1,2,0
"3302",3285.6135,12,3,2,2,0
"3303",3365.7377,12,2,2,2,0
"3304",3313.7088,12,3,1,2,0
"3305",4596.0443,12,0,2,1,0
"3306",3535.2534,12,2,2,2,0
"3307",3434.6849,12,2,1,2,0
"3308",3497.3418,12,0,2,2,0
"3309",3313.7088,12,3,1,NA,0
"3310",3894.1064,12,NA,1,NA,0
"3311",3365.7377,12,NA,2,NA,0
"3312",4641.7046,12,0,1,1,0
"3313",4397.0724,12,0,2,1,0
"3314",3388.7877,12,2,1,2,0
"3315",3380.0925,12,2,2,2,0
"3316",3375.7733,12,2,2,2,0
"3317",3374.7387,12,2,1,2,0
"3318",3330.9484,12,2,2,1,0
"3319",3379.2904,12,2,1,2,0
"3320",3582.4192,12,NA,2,NA,0
"3321",4994.5937,12,NA,1,NA,0
"3322",3379.2904,12,2,1,2,0
"3323",3371.3228,12,2,2,2,0
"3324",3325.5161,12,2,1,1,0
"3325",3597.1506,12,1,1,1,0
"3326",3624.3898,12,1,1,1,0
"3327",3272.0082,12,1,2,1,0
"3328",5626.8611,12,0,1,1,0
"3329",5392.379,12,0,1,NA,0
"3330",3541.9809,12,1,2,1,0
"3331",3482.1567,12,3,2,2,0
"3332",3161.1966,12,3,2,2,0
"3333",3384.1197,12,3,1,2,0
"3334",4080.7093,12,1,2,2,0
"3335",3236.2175,12,1,2,2,0
"3336",3403.6066,12,3,2,2,0
"3337",3384.1197,12,3,1,2,0
"3338",3773.2567,12,1,1,2,0
"3339",3924.6807,12,2,1,1,0
"3340",4282.08,12,NA,2,NA,0
"3341",3163.1437,12,NA,1,NA,0
"3342",3330.8066,12,1,2,NA,0
"3343",3576.927,12,1,1,NA,0
"3344",3775.242,12,0,1,NA,0
"3345",4229.4956,12,0,1,NA,0
"3346",3482.1567,12,3,2,1,0
"3347",4018.244,12,1,2,1,0
"3348",4071.3719,12,1,1,1,0
"3349",3222.7978,12,1,1,NA,0
"3350",3222.6638,12,NA,2,NA,0
"3351",3114.9678,12,2,2,2,0
"3352",3602.8372,12,2,1,2,0
"3353",3393.0017,12,1,2,2,0
"3354",3504.5687,12,2,1,2,0
"3355",3296.0359,12,2,2,2,0
"3356",3653.2242,12,2,1,2,0
"3357",3306.8286,12,2,2,2,0
"3358",3745.8576,12,3,1,2,0
"3359",3462.6824,12,NA,2,NA,0
"3360",3526.0482,12,2,2,2,0
"3361",3255.95,12,2,1,2,0
"3362",3444.1299,12,1,2,2,0
"3363",3554.0502,12,1,2,2,0
"3364",3267.1177,12,2,1,2,0
"3365",3545.572,12,2,2,2,0
"3366",4031.936,12,1,2,2,0
"3367",3773.7134,12,1,1,2,0
"3368",3576.927,12,1,1,2,0
"3369",3330.8066,12,1,2,2,0
"3370",4282.08,12,1,2,1,0
"3371",3032.6901,12,1,2,2,0
